"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2025-10-04",,"0.00","0.0","0.0",,"65","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2025-10-05",,"0.00","0.0","0.0",,"64","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2025-10-06",,"0.00","0.0","0.0",,"72","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2025-10-07",,"0.00","0.0","0.0",,"77","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2025-10-08",,"0.01","0.0","0.0",,"64","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2025-10-09",,"0.04","0.0","0.0",,"65","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2025-10-10",,"0.00","0.0","0.0",,"64","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2025-10-11",,"0.17","0.0","0.0",,"60","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2025-10-12",,"0.18","0.0","0.0",,"61","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2025-10-13",,"0.00","0.0","0.0",,"58","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2025-10-14",,"0.00","0.0","0.0",,"60","40",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2025-10-15",,"0.00","0.0","0.0",,"64","38",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2025-10-16",,"0.00","0.0","0.0",,"60","37",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2025-10-17",,"0.07","0.0","0.0",,"63","50",
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-01-01",,"0.04",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-01-02",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-01-03",,"0.22",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-01-04",,"0.41",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-01-05",,"0.33",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-01-10",,"0.51",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-01-11",,"0.11",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-02-08",,,"1.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-02-23",,"0.83",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-03-23",,"0.18",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-04-19",,"0.04",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-05-17",,"0.26",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-05-18",,"0.73",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-06-21",,"0.10",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-06-22",,"0.05",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-08-10",,,,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-08-15",,"0.26",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-08-16",,"0.51",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-08-28",,"0.00",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-08-29",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-08-30",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-08-31",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-01",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-02",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-03",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-04",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-05",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-06",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-07",,"0.04",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-08",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-09",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-10",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-11",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-12",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-13",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-14",,"0.14",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-15",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-16",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-17",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-18",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-19",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-20",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-21",,"0.79",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-22",,"0.04",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-23",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-24",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-25",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-26",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-27",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-28",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-29",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-09-30",,"0.17",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-02",,,,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-03",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-04",,"0.00",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-05",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-06",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-07",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-08",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-09",,"0.13","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-10",,"0.02",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-11",,"0.20",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-12",,"0.45",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-13",,"0.56",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-14",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-15",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-16",,"0.00","0.0",,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-17",,"0.11",,,,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2025-10-18",,"0.01",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-01",,"0.15",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-02",,"0.02",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-03",,"0.20",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-04",,"0.61",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-05",,"0.63",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-06",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-07",,"0.02",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-08",,"0.11",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-09",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-10",,"0.13",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-11",,"0.01",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-12",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-13",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-14",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-15",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-16",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-17",,"0.07",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-18",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-19",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-20",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-21",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-22",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-23",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-24",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-25",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-26",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-27",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-28",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-29",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-30",,"0.01",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-01-31",,"0.69",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-02-01",,"0.60",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-02-11",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-02-12",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-02-18",,"0.03",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-02-25",,"1.54",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-03",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-04",,"0.00",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-05",,"0.37",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-06",,"0.00",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-07",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-08",,"0.04",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-09",,"0.01",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-10",,"0.16",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-11",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-12",,"0.28",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-13",,"0.40",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-14",,"0.17",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-15",,"0.48",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-16",,"0.78",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-17",,"0.02",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-18",,"0.01",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-19",,"0.02",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-20",,"0.38",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-21",,"0.76",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-22",,"0.29",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-23",,"0.38",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-24",,"1.18",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-25",,"0.14",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-26",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-27",,"0.40",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-28",,"0.30",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-29",,"0.18",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-30",,"0.00",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-03-31",,"0.10",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-01",,"0.17",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-02",,"0.06",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-03",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-04",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-05",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-06",,"0.11",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-07",,"0.74",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-08",,"0.66",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-09",,"0.36",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-10",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-11",,"0.16",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-12",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-13",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-14",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-16",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-17",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-18",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-19",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-20",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-21",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-22",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-23",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-24",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-25",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-26",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-27",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-28",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-29",,"0.05",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-04-30",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-01",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-02",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-03",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-04",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-05",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-06",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-07",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-08",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-09",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-10",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-11",,"0.00",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-12",,"0.00",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-13",,"0.07",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-14",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-15",,"0.05",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-16",,"0.12",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-19",,"0.28",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-20",,"0.12",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-21",,"0.04",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-22",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-23",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-24",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-25",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-26",,"0.15",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-27",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-28",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-29",,"0.11",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-30",,"0.04",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-05-31",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-01",,"0.06",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-02",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-03",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-04",,"0.01",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-05",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-06",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-07",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-08",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-09",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-10",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-11",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-12",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-13",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-14",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-15",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-16",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-17",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-18",,"0.03",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-19",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-20",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-21",,"0.35",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-22",,"0.14","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-25",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-26",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-27",,"0.07",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-28",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-29",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-06-30",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-01",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-02",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-03",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-04",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-05",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-06",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-07",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-08",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-09",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-10",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-11",,"0.02",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-12",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-13",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-14",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-15",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-16",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-17",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-18",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-19",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-20",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-21",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-22",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-23",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-24",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-25",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-26",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-27",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-28",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-29",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-30",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-07-31",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-08-01",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-08-02",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-08-03",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-08-04",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-08-05",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-08-06",,"0.05",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-08-07",,"0.14",,,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-08-08",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-08-09",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-08-10",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-08-11",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-08-12",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-08-13",,"0.00","0.0",,,,,
"US1WAPR0062","GIG HARBOR 9.2 W, WA US","2025-08-14",,"0.00","0.0",,,,,
